fwd_col2_positive_ratio,fwd_col3_positive_ratio,log_ret_30_max,log_ret_30_min,regime_momentum_differential,fwd_log_ret_col2,fwd_log_ret_col3,kde_density_divergence_10_50,poly2_normalized_residual_10,poly2_acceleration_spread_10_50,diff_signal.1,log_ret_10,log_ret_20,log_ret_50
0.9333333333333332,0.8666666666666667,0.4786758100526476,-0.1655145800218418,,0.518704152729987,0.444251133732248,,0.0311616809346655,-0.0828718784784782,,-0.2014407236543721,-0.3877318968890357,
0.9666666666666668,0.9,0.539830176079221,-0.1043602139952686,,0.5386627595006002,0.5078180581089642,,0.0416372372701557,-0.0830930277591508,,-0.2602830260391228,-0.4288792018975614,
1.0,0.9666666666666668,0.5806938731164334,-0.0634965169580561,,0.5870911771787394,0.5420331563928398,,-0.0393411726291591,-0.1089938237447381,,-0.3049972966047171,-0.511867725441982,
1.0,1.0,0.5672293214662621,0.0163270241634377,,0.6607344703655617,0.5942813095913195,,-0.0664429585450613,-0.1237477213756535,,-0.2760406068412334,-0.4990280581415227,
1.0,0.9666666666666668,0.4462505220168181,-0.0267914192627746,,0.5204418685124017,0.4653207738745937,,0.062545059093529,-0.0548142756872702,,-0.1005174120864256,-0.3811674173037533,
1.0,0.9333333333333332,0.3606835409697095,-0.0211424492885862,,0.4288982344107601,0.3871675628401621,,0.0702959915349756,-0.0091119644119347,,-0.0025072317219233,0.0211424444866624,
1.0,0.9666666666666668,0.3424409024914273,-0.023276280071678,,0.4128331510030199,0.3728944362254243,,-0.0429305687585455,0.0318262081518192,,0.1102112162497137,-0.0644357467251492,
1.0,0.9,0.3477464205852439,-0.0192311777526049,,0.4227746446614993,0.3791970958221455,,-0.0845844545350069,0.048657292491272,,0.1569321800817119,-0.034324763385548,
1.0,0.9333333333333332,0.3557143782822158,-0.0064206950810812,,0.4054649602749423,0.3562747374550233,,-0.0633008580020732,0.0048648270300923,,0.1287430231648581,-0.0605302930772501,
1.0,0.9333333333333332,0.3343444501202091,-0.021370092156541,,0.3565184077085595,0.3208003593292426,,-0.0587538753060148,-0.0671395102314211,,0.1492034186138885,-0.0285623405467084,
1.0,0.9,0.3730522989393977,-0.0202656165490684,,0.345033368250137,0.3088681118597329,,-0.042792457013478,-0.1408021811973417,,0.1991286600125495,-0.0023120636418226,
1.0,0.9666666666666668,0.3776927489288317,-0.0156251665596343,,0.3572950200276711,0.3397891198674549,,0.0136595766903545,-0.1936065731762785,,0.2556425760496887,-0.0046404499894341,
1.0,0.8666666666666667,0.3584982928823519,-0.0348196226061142,,0.3282912750487473,0.308379078882874,,0.0261064126501694,-0.1858931779739364,,0.315700729133381,0.0107034325286638,
1.0,0.8333333333333334,0.3569784152648015,-0.0363395002236646,,0.3495120153312719,0.3146501315778714,,0.0148972094989273,-0.1431589007402562,,0.3037560551007602,0.0277154482595267,
1.0,0.9666666666666668,0.3915219543272769,-0.0023103814234788,,0.3571364022474833,0.2828628164453997,,-0.0286401339594168,-0.1258001557637843,,0.1697851344431359,0.0692677223567102,
0.9333333333333332,0.8666666666666667,0.3664542741954484,-0.0273780615553071,-0.3629815723599002,0.3201573692420171,0.2750368572456644,-0.0077130651251415,0.0086605667359374,-0.0216761555343505,-0.3629815723599002,0.1092858335278557,0.1067786018059323,-0.2137402961527684
0.9,0.8333333333333334,0.3253022413320292,-0.0685300944187265,-0.2801538369326269,0.2838952518981252,0.2474673932006331,-0.0079188738938561,-0.0277667442914632,0.0051503660768337,-0.2801538369326269,0.1321952279129928,0.2424064441627066,-0.2137402961527684
0.9333333333333332,0.8666666666666667,0.3354325414961432,-0.0583997942546125,0.0632815511200831,0.3539804241919795,0.2776317241397034,-0.0080318614376428,-0.0124905542664566,0.0006112589863174,0.0632815511200831,0.0873421031653561,0.2442742832470681,-0.1979561799356078
0.9333333333333332,0.9,0.3589804522339505,-0.0348518835168051,0.1340435118051051,0.4278001582031817,0.3469480430561388,-0.0079070543442159,-0.0204484053310851,-0.0106724233712565,0.1340435118051051,0.0717621501245206,0.2005051732893787,-0.1625189868041623
1.0,0.9333333333333332,0.3732289244876174,-0.0206034112631382,0.0900560923728135,0.4283632587169188,0.3825460403447469,-0.0106841841202187,-0.0216303364761882,-0.0301144752641517,0.0900560923728135,0.0361437497088469,0.1853471683227356,-0.1893462100595711
1.0,0.9666666666666668,0.3785298331190968,-0.0015198581111843,0.123967816232385,0.5131009872735655,0.4375934160659237,-0.0100691490270677,-0.0175527042523966,-0.0478881681719079,0.123967816232385,0.016073883674596,0.2152025436871457,-0.2193397298149114
1.0,1.0,0.2997145141302904,0.0104713365578959,0.1851022520282958,0.4567585303274074,0.4237761173907593,-0.0104922760516793,-0.043294817419491,-0.0102733116708467,0.1851022520282958,0.0995296526528367,0.3551722287025253,-0.1201972734128567
1.0,0.8666666666666667,0.2351759423595115,-0.0286972665606715,0.2866775163626174,0.4010695455333654,0.3467575225699585,-0.0192272867106121,0.0569514131643416,0.0299467225284337,0.2866775163626174,0.1448737683771356,0.4605744975105168,-0.0531665307146659
0.9333333333333332,0.6333333333333333,0.1895235894429749,-0.074349619477208,0.7529379900791672,0.3117460027836234,0.2534771157256244,-0.020097820055441,-0.04237910401988,0.0605958481352801,0.7529379900791672,0.1890062436761219,0.492762298776882,-0.0650883783463298
0.7333333333333333,0.6,0.181403228239127,-0.1010178633768921,1.0170932656959717,0.2679039520865972,0.2292448132363276,-0.0210376543310303,-0.0511875596458431,0.0820013198235755,1.0170932656959717,0.2286666087839861,0.398451743227122,-0.0395972210997712
0.7666666666666667,0.6333333333333333,0.2365830720198575,-0.0961098428695567,1.068994298470071,0.2491254139457892,0.2199404452315054,-0.0505040421630011,-0.0502151166593796,0.0668927943668575,1.068994298470071,0.1986909081448221,0.3079767416726779,-0.0030703492967128
0.9666666666666668,0.8,0.2735430681197736,-0.0591498467696406,1.1655287139848267,0.2464811293882979,0.198463803878602,-0.0203343740127761,-0.0986692917091782,-0.0055092351250528,1.1655287139848267,0.1205788791814869,0.2527741070944798,-0.0044572030812495
0.9,0.7333333333333333,0.3178289842328029,-0.0806153788418487,1.185501590676299,0.2048638005174078,0.184816899869127,-0.0180755638846701,-0.0284063975371165,-0.0642377419602224,1.185501590676299,0.152174711417809,0.2395168145831652,-0.0240677267741487
0.8,0.7333333333333333,0.3186759642430481,-0.1022412608742517,0.2816798073881819,0.2078683166055968,0.1730075689107545,-0.250897500040408,0.052768663747074,-0.0910582172113615,0.2816798073881819,0.1973485041880193,0.26911065431254,-0.023558788494935
